acc,gyro
1.7001,0.30579
1.46884,0.287
1.02255,0.28928
0.94374,0.26333
1.01824,0.23192
0.9888,0.24705
0.96917,0.20182
1.08718,0.19172
1.05052,0.16214
1.02282,0.14564
1.04733,0.13309
1.05084,0.12379
1.05185,0.11474
1.0295,0.11072
1.02469,0.11064
1.00387,0.11845
1.00974,0.12374
1.00474,0.13283
0.9773,0.14222
0.98064,0.1408
0.9635,0.13073
0.96417,0.1181
0.98314,0.10837
1.0007,0.09776
1.00964,0.0948
0.99997,0.09744
0.99894,0.10378
1.01812,0.11461
1.0249,0.13104
1.05312,0.15772
1.05602,0.1922
1.07985,0.23019
1.13161,0.2663
1.30191,0.29069
1.37952,0.30971
1.33981,0.33357
1.24813,0.35648
1.33817,0.38072
1.4826,0.42044
1.34742,0.42574
1.37819,0.44538
1.52644,0.48181
1.2827,0.47953
1.01975,0.44357
0.93618,0.36366
0.86014,0.30804
0.54457,0.30629
0.49522,0.2938
0.44846,0.24839
0.38559,0.27068
0.51767,0.35891
0.57068,0.45155
0.59827,0.51939
0.69773,0.58098
0.83241,0.64602
0.97886,0.70765
1.13948,0.76046
1.31557,0.80695
1.56621,0.84606
1.85211,0.87778
2.03301,0.89286
2.07272,0.87395
2.09535,0.78927
1.81758,0.65557
1.78288,0.5324
1.95107,0.35802
1.70499,0.14008
1.46183,0.14902
1.51132,0.34762
1.69539,0.38236
2.59315,0.23544
1.46518,0.44685
2.26758,0.45933
1.64884,0.33419
1.38984,0.31673
0.92509,0.32461
0.78715,0.30369
1.06263,0.23819
0.99211,0.25515
0.99154,0.21484
1.15201,0.19695
1.09735,0.17612
1.00276,0.15557
1.03307,0.13912
1.05879,0.12506
1.05029,0.12003
1.02777,0.12212
1.02938,0.12069
1.01323,0.12344
0.99798,0.12086
1.00282,0.1238
0.99613,0.12992
0.97884,0.13111
0.99599,0.12973
0.98734,0.12609
1.0074,0.1298
1.01467,0.13831
1.01468,0.13493
0.98801,0.13356
0.9843,0.14462
1.0654,0.16854
1.1028,0.19944
1.11223,0.23464
1.17393,0.27036
1.29047,0.29903
1.43844,0.3235
1.40263,0.34919
1.37969,0.38136
1.48075,0.42653
1.499,0.43791
1.26197,0.41784
1.53614,0.4668
1.48523,0.49786
1.21484,0.47169
1.06588,0.43197
0.87608,0.34088
0.82894,0.29536
0.55411,0.28833
0.51089,0.23186
0.39642,0.20731
0.46466,0.27238
0.51104,0.36244
0.51416,0.44311
0.61263,0.52554
0.71536,0.60684
0.83653,0.68004
0.97132,0.74403
1.16008,0.80028
1.41014,0.85195
1.70351,0.89461
2.01345,0.9256
2.19152,0.93488
2.19189,0.89568
2.11076,0.79021
2.09695,0.6462
2.15433,0.47784
2.12845,0.22773
1.67894,0.10428
1.58698,0.35093
1.66459,0.38951
2.13516,0.27232
2.01414,0.43917
1.88473,0.46062
1.48702,0.39245
1.22793,0.40443
0.64836,0.39202
0.99344,0.33294
1.17155,0.27797
1.05911,0.29811
1.0425,0.24182
1.07171,0.21118
1.04585,0.23392
1.05161,0.18492
1.05024,0.1712
1.01561,0.17881
1.05626,0.15667
1.08389,0.14529
1.03335,0.14535
0.98688,0.13806
0.98903,0.12652
0.9738,0.11538
0.99104,0.10702
0.99693,0.09894
1.00713,0.10004
1.0191,0.10343
1.02119,0.10787
0.96998,0.11278
0.94308,0.11456
0.97643,0.13232
1.12525,0.16135
1.15779,0.19472
1.19535,0.22854
1.24754,0.26334
1.35114,0.29783
1.43313,0.3312
1.50385,0.37801
1.56325,0.46167
1.63886,0.50809
1.42304,0.47546
1.45138,0.45476
1.59881,0.49162
1.37497,0.47426
1.16338,0.43843
0.8963,0.36436
0.97667,0.24326
0.53668,0.17584
0.4407,0.2458
0.41363,0.2547
0.33359,0.28078
0.38494,0.35725
0.46747,0.44322
0.59075,0.50929
0.70215,0.58059
0.81536,0.65799
0.95888,0.7242
1.09756,0.77113
1.29181,0.81203
1.51527,0.84043
1.73923,0.86686
2.03356,0.8916
2.13945,0.89138
2.17879,0.83336
2.01596,0.70404
1.97085,0.56802
2.15458,0.37069
1.90834,0.12566
1.67291,0.18714
1.42953,0.36197
2.46701,0.30328
1.54871,0.42467
2.09987,0.49391
1.53004,0.39981
1.55436,0.3787
1.0658,0.37121
0.86928,0.34851
1.00627,0.26428
1.12384,0.2723
1.06448,0.22321
1.14657,0.21042
1.05828,0.19108
0.99272,0.16455
0.99618,0.14616
1.02732,0.13714
1.02984,0.13457
1.03362,0.13017
1.04389,0.1232
1.01508,0.11359
1.01958,0.1047
1.02601,0.10259
1.01749,0.10591
1.00523,0.10327
1.01912,0.10123
1.0358,0.1088
1.03376,0.11782
1.06367,0.1269
1.01526,0.13621
0.98305,0.14895
1.00843,0.16981
1.07026,0.2064
1.11101,0.25159
1.15913,0.29608
1.30409,0.32999
1.4435,0.35604
1.4824,0.38586
1.44519,0.41793
1.50246,0.45917
1.5877,0.48311
1.32798,0.45664
1.62478,0.49268
1.50028,0.49111
1.11882,0.44755
0.89557,0.38593
0.92328,0.31455
0.54006,0.28031
0.40934,0.27123
0.37319,0.2207
0.38246,0.23775
0.41071,0.31932
0.45901,0.40193
0.57664,0.47596
0.69708,0.55345
0.78257,0.62908
0.9002,0.69669
1.04932,0.75521
1.22043,0.80393
1.44783,0.8416
1.67267,0.87213
1.94899,0.89719
2.18378,0.89584
2.07548,0.85342
1.94891,0.74893
1.94045,0.62031
2.09371,0.46996
1.94141,0.24629
1.49431,0.12347
1.50855,0.37306
1.79612,0.5208
3.59664,0.3818
1.22265,0.57398
2.51423,0.65692
1.60599,0.41112
1.50617,0.36976
1.03334,0.39423
0.936,0.32985
1.07758,0.29971
1.10293,0.29378
1.09648,0.23551
1.12808,0.21693
1.06821,0.1952
1.04995,0.17934
1.07306,0.15764
1.046,0.14909
1.01321,0.14919
1.00879,0.15807
0.9925,0.16015
0.99218,0.1506
1.00055,0.14259
0.98287,0.13173
0.96277,0.12515
0.95961,0.1171
0.97107,0.11323
0.97577,0.11233
0.98869,0.11074
1.00814,0.11459
0.99184,0.12361
0.95218,0.1348
1.02464,0.15694
1.06408,0.19982
1.10212,0.24735
1.18455,0.29252
1.33335,0.3271
1.49747,0.35285
1.5457,0.38425
1.4217,0.41409
1.53176,0.4386
1.5927,0.47079
1.42364,0.4705
1.56428,0.5032
1.48614,0.49487
1.21171,0.46567
1.00453,0.3962
1.16383,0.32981
0.59163,0.35888
0.47367,0.38264
0.44252,0.3402
0.51824,0.30701
0.48931,0.35075
0.48428,0.42614
0.58311,0.49959
0.68369,0.57739
0.77679,0.65348
0.89156,0.72624
1.0695,0.78949
1.25296,0.83415
1.46917,0.86843
1.75947,0.90113
2.10659,0.93
2.33864,0.93622
2.32377,0.86883
2.0664,0.74314
1.896,0.60665
2.10105,0.42284
1.93298,0.17052
1.587,0.22499
1.49838,0.46142
2.16498,0.4441
2.0041,0.4331
2.35103,0.63403
1.865,0.56638
1.68452,0.43013
1.36561,0.41333
0.58204,0.418
1.00357,0.3757
1.21322,0.32119
1.13267,0.32582
1.04743,0.25832
1.02399,0.24339
1.04993,0.24836
1.08715,0.19625
1.07626,0.2084
1.03958,0.20908
1.06718,0.16119
1.0583,0.13794
1.0044,0.1169
0.97957,0.09761
1.00078,0.08424
1.00921,0.07524
1.01764,0.07792
1.01282,0.08967
1.01626,0.10109
1.03198,0.11247
1.04028,0.12736
1.01639,0.14064
0.96255,0.14308
1.02195,0.15074
1.10727,0.17986
1.14248,0.21714
1.19525,0.25483
1.25755,0.28752
1.40405,0.31395
1.47138,0.3425
1.37479,0.37986
1.44701,0.44174
1.58455,0.4807
1.37209,0.46213
1.65227,0.48379
1.57925,0.53943
1.33315,0.53354
1.03503,0.45576
0.94979,0.3727
0.75487,0.30063
0.44693,0.26789
0.35617,0.25487
0.40324,0.2547
0.33843,0.33645
0.43174,0.4276
0.50973,0.50897
0.61475,0.58824
0.75843,0.65912
0.92252,0.72068
1.04419,0.76497
1.22326,0.80331
1.42999,0.83603
1.66984,0.86432
1.89085,0.8875
2.11125,0.89314
2.03651,0.85812
1.92769,0.75177
1.85388,0.62313
1.90971,0.49588
1.92349,0.2936
1.57923,0.09552
1.4809,0.26912
1.55995,0.45339
1.92357,0.42984
3.35764,0.22083
2.01746,0.62854
2.3066,0.55968
1.33378,0.36167
1.38814,0.37076
0.7867,0.38759
0.81629,0.33258
1.13343,0.3036
1.12624,0.34225
1.03708,0.26133
1.12264,0.23769
1.16762,0.22206
1.04966,0.19649
1.00893,0.19509
1.09646,0.17719
1.10597,0.16784
1.03441,0.15951
1.00621,0.1424
0.97435,0.12248
0.96572,0.11054
0.96619,0.10571
0.9811,0.10584
0.97548,0.10595
0.98584,0.10609
1.0031,0.11146
0.99201,0.11605
0.99069,0.11446
0.96948,0.11602
0.96894,0.13144
1.0581,0.15746
1.11235,0.19192
1.18023,0.22743
1.24832,0.25893
1.32936,0.28644
1.44379,0.32048
1.53667,0.38122
1.57977,0.47846
1.64348,0.51996
1.4641,0.49735
1.50409,0.46742
1.677,0.50705
1.37571,0.49244
0.95122,0.43317
0.88308,0.34794
1.01752,0.27845
0.49443,0.29356
0.46258,0.33732
0.45584,0.34264
0.42446,0.36628
0.45135,0.42988
0.53045,0.49791
0.65808,0.55799
0.78565,0.62762
0.90758,0.69987
1.02376,0.75745
1.16002,0.80029
1.36778,0.83725
1.62697,0.85758
1.83669,0.86914
1.95498,0.8748
2.06201,0.87338
2.06201,0.80525
1.91144,0.6716
1.869,0.52234
1.95234,0.32073
1.70769,0.14698
1.53029,0.30694
1.52335,0.40716
2.20565,0.32922
1.74375,0.46487
2.01019,0.49505
1.38426,0.41387
1.49557,0.40464
0.97612,0.40074
0.87998,0.37768
1.23123,0.26628
1.13291,0.28242
1.12508,0.2656
1.06958,0.18945
0.99263,0.19673
1.04513,0.21141
1.11682,0.14471
0.98884,0.18209
0.97169,0.16406
1.02381,0.11884
1.04735,0.11359
0.97378,0.12046
0.97681,0.11915
1.00905,0.10814
1.01198,0.10106
1.03389,0.1018
1.04256,0.10012
1.0402,0.10265
1.04138,0.10804
1.04252,0.11688
1.0254,0.12631
1.03863,0.14831
1.07754,0.1813
1.12848,0.21684
1.21202,0.25135
1.25592,0.2783
1.27814,0.30056
1.36322,0.31926
1.35523,0.34705
1.45648,0.40289
1.47188,0.45832
1.5416,0.4706
1.32741,0.43895
1.49262,0.45846
1.53425,0.48543
1.19578,0.44194
0.91791,0.35661
0.84671,0.30217
0.90126,0.20257
0.5738,0.17058
0.40816,0.18845
0.32046,0.20117
0.35519,0.26481
0.43342,0.35448
0.55301,0.43306
0.64792,0.51165
0.75255,0.58526
0.89515,0.65393
1.05345,0.71139
1.20529,0.75221
1.36717,0.77851
1.51579,0.79816
1.67014,0.8154
1.79793,0.82942
1.93135,0.82942
1.85042,0.81297
1.89488,0.74544
1.67614,0.64373
1.62815,0.55621
1.62311,0.40049
1.50477,0.24061
1.42016,0.22586
1.46822,0.3488
1.61086,0.40854
2.1606,0.35378
1.87851,0.43912
1.85045,0.50714
1.38591,0.40509
1.1434,0.34734
1.29979,0.3831
0.93957,0.36809
1.03686,0.28402
1.0161,0.25622
1.08598,0.25205
1.10176,0.20212
1.10681,0.19355
1.04259,0.2018
1.06853,0.16363
1.02827,0.14615
0.98001,0.13718
1.0204,0.11145
1.0473,0.10357
0.98214,0.10057
0.96278,0.09276
0.97153,0.08578
0.9922,0.08708
0.99368,0.08839
0.97461,0.09022
0.98648,0.08635
1.0271,0.08606
1.05642,0.09365
1.03251,0.10495
0.97907,0.10868
0.99204,0.12427
1.08493,0.15684
1.13386,0.1986
1.19994,0.23628
1.27609,0.26839
1.39413,0.28904
1.50461,0.31173
1.48489,0.34045
1.53855,0.3972
1.52346,0.42428
1.531,0.42546
1.36099,0.42268
1.55765,0.45662
1.49253,0.50139
1.26847,0.44845
0.92702,0.38276
0.76226,0.31603
0.86488,0.19001
0.5743,0.10473
0.41041,0.13467
0.42902,0.22587
0.43474,0.34194
0.47608,0.43971
0.56088,0.53225
0.69878,0.63222
0.83424,0.7267
1.00387,0.80195
1.20863,0.85261
1.37652,0.88747
1.6216,0.91491
1.84706,0.93303
2.07024,0.93317
2.20998,0.92029
2.16145,0.88741
2.37493,0.82214
1.88388,0.69158
1.81318,0.56043
2.11234,0.38993
1.89219,0.19478
1.77254,0.28438
1.83143,0.47727
2.36913,0.45341
2.59557,0.43654
2.71906,0.66392
1.76099,0.49715
1.89005,0.43921
1.27619,0.47859
1.08674,0.37055
1.13175,0.32367
1.07988,0.30302
1.22914,0.21938
1.19887,0.21111
1.12771,0.1689
1.0132,0.15793
1.01442,0.13723
0.99934,0.12294
0.99283,0.12112
1.00302,0.1261
0.9814,0.12176
0.97677,0.11091
0.98916,0.1088
0.96375,0.11406
0.94568,0.11576
0.96135,0.11504
1.00026,0.11343
1.01564,0.12009
1.03821,0.12774
1.03599,0.13672
0.99153,0.15372
1.03031,0.18246
1.09839,0.22066
1.15236,0.2625
1.19552,0.30455
1.33788,0.3414
1.52036,0.3763
1.57991,0.42416
1.65545,0.49718
1.79936,0.50197
1.61221,0.47636
1.77469,0.51074
1.58341,0.51308
1.29097,0.46868
1.0566,0.40677
0.89737,0.31295
0.53424,0.26152
0.46507,0.22402
0.35903,0.16708
0.36547,0.1989
0.34729,0.30524
0.41802,0.40762
0.50276,0.49624
0.59714,0.58012
0.72381,0.66119
0.87308,0.7327
1.04737,0.79498
1.27265,0.85129
1.53823,0.89742
1.81839,0.92969
2.14358,0.9483
2.27043,0.93476
2.13871,0.8525
2.10887,0.72673
2.02157,0.5862
2.20025,0.3975
1.88209,0.1494
1.58888,0.22871
1.63013,0.40272
2.46954,0.3478
1.85426,0.5732
2.26393,0.64684
1.64562,0.45186
1.68801,0.40117
1.00577,0.40248
0.84808,0.37182
1.0803,0.2783
1.11904,0.27657
1.01235,0.2176
1.13983,0.21808
1.08481,0.20447
1.04354,0.1698
0.9772,0.16195
1.03309,0.14738
1.04249,0.14334
1.00135,0.13959
0.99465,0.12722
0.99652,0.11692
1.01614,0.11015
1.01209,0.10628
1.02588,0.10423
1.02888,0.09359
1.02518,0.09009
1.0543,0.09093
1.05021,0.09609
1.05811,0.10465
1.0432,0.11694
1.02089,0.13319
1.01419,0.15366
1.04762,0.17515
1.0712,0.20108
1.14722,0.23106
1.17769,0.26221
1.18585,0.29204
1.27262,0.31842
1.37854,0.3427
1.37001,0.37445
1.43927,0.41448
1.61642,0.49614
1.53616,0.52474
1.47995,0.50148
1.6156,0.52428
1.32288,0.50553
0.9084,0.4612
0.99502,0.41574
0.94543,0.40598
0.48747,0.38839
0.42026,0.35966
0.53368,0.32025
0.46425,0.3441
0.49634,0.41258
0.60312,0.48115
0.71765,0.55778
0.82129,0.63692
0.93418,0.70282
1.00813,0.75668
1.13638,0.7963
1.32045,0.83104
1.57409,0.86155
1.80154,0.88616
2.04056,0.89856
2.21199,0.87681
2.10092,0.79582
2.00126,0.66524
1.99706,0.51636
2.03209,0.32178
1.73779,0.06945
1.32602,0.24669
2.10599,0.40402
2.774,0.36369
2.40471,0.60266
1.73589,0.48959
1.38473,0.41369
1.05245,0.43374
0.79585,0.39995
1.05726,0.30187
1.22481,0.32806
1.09386,0.3123
1.01611,0.23333
1.05901,0.22935
1.04501,0.21162
1.0078,0.22952
0.97503,0.24561
1.06706,0.2104
1.00533,0.1757
0.95589,0.15061
0.96799,0.12843
1.0085,0.11065
1.02646,0.0966
1.02243,0.08471
1.03721,0.07885
1.04219,0.08389
1.07151,0.09414
1.08591,0.1088
1.06464,0.12443
1.03758,0.13238
1.00238,0.13895
1.03916,0.15663
1.12406,0.18987
1.15506,0.22366
1.20641,0.25823
1.26004,0.29258
1.31758,0.32151
1.41606,0.34513
1.3763,0.37397
1.42463,0.41311
1.55087,0.49752
1.47829,0.54081
1.45904,0.53287
1.5545,0.55276
1.39639,0.56147
0.99533,0.51689
0.91843,0.44432
1.0465,0.41843
0.65029,0.3808
0.47479,0.33973
0.47929,0.29468
0.40929,0.30769
0.4891,0.37667
0.61534,0.45581
0.68916,0.53374
0.72626,0.61297
0.84634,0.68686
0.9741,0.75088
1.09491,0.80185
1.27944,0.8455
1.58475,0.88632
1.87195,0.919
2.14434,0.9415
2.329,0.93055
2.22056,0.85921
2.23191,0.71744
2.34536,0.53669
2.35671,0.28049
1.89252,0.08741
1.25566,0.40976
3.3534,0.33443
1.65409,0.56753
2.34307,0.53676
1.39156,0.4151
1.37555,0.4358
0.70561,0.4473
1.01587,0.35998
1.24213,0.36703
1.14252,0.36787
0.95062,0.27271
1.05973,0.2677
1.10854,0.21209
0.96295,0.20298
1.01896,0.18552
1.05836,0.1425
1.02749,0.12887
1.03335,0.12509
1.00685,0.1117
0.99024,0.10092
0.99608,0.09726
1.00753,0.0945
1.00886,0.09402
1.02709,0.1014
0.99571,0.11152
0.99515,0.11409
0.99862,0.12101
0.99434,0.12854
1.00363,0.12929
1.01869,0.13362
1.04788,0.1459
1.0749,0.16823
1.13513,0.19741
1.1536,0.22973
1.18313,0.25694
1.25734,0.28213
1.36276,0.31436
1.3969,0.352
1.40559,0.41097
1.50093,0.50136
1.57775,0.52794
1.48311,0.49763
1.70389,0.53397
1.47334,0.55623
1.11238,0.53006
0.93318,0.4503
1.13135,0.40897
0.61817,0.34515
0.54646,0.28676
0.42949,0.25711
0.33348,0.30134
0.37691,0.37285
0.50185,0.45167
0.61451,0.53038
0.70825,0.60749
0.83026,0.68143
0.94399,0.7477
1.07033,0.80807
1.2671,0.8583
1.60317,0.8978
1.88609,0.92298
2.12583,0.93041
2.26902,0.91526
2.12665,0.84255
2.06506,0.70247
2.06254,0.54886
2.26241,0.33203
1.84097,0.09034
1.6037,0.31319
1.86418,0.46842
2.72566,0.37021
1.55167,0.55489
2.23459,0.59383
1.61363,0.43509
1.36947,0.40396
0.94612,0.41742
0.91176,0.37081
1.36363,0.29621
1.06101,0.33818
1.08605,0.26658
1.09669,0.19661
1.0799,0.20807
1.0606,0.17035
0.99778,0.1954
1.07873,0.17498
1.06114,0.15569
1.01678,0.14219
1.00728,0.12887
1.00147,0.11876
0.99047,0.11375
1.01215,0.11183
0.99891,0.11175
1.01261,0.1116
1.01927,0.11018
1.02581,0.11474
1.01934,0.11796
0.99281,0.13062
0.95291,0.14514
1.02728,0.16397
1.12566,0.19874
1.15043,0.24255
1.20324,0.28553
1.33717,0.31916
1.52038,0.35312
1.53923,0.40097
1.60396,0.47899
1.76109,0.53869
1.59319,0.52262
1.5795,0.5053
1.69725,0.55893
1.32367,0.52931
1.08287,0.46125
1.07415,0.37674
1.02993,0.34333
0.47597,0.32936
0.41306,0.30412
0.40354,0.276
0.3864,0.31745
0.45779,0.40119
0.53399,0.487
0.61054,0.57249
0.70499,0.66158
0.82786,0.74468
0.99706,0.81636
1.19311,0.88032
1.46326,0.93443
1.88143,0.97893
2.32012,1.00805
2.55788,1.00055
2.41844,0.90882
2.2831,0.75151
2.2281,0.578
2.51087,0.33057
1.95081,0.07587
1.67221,0.33015
2.1979,0.46949
2.9006,0.30774
1.63544,0.52323
2.25831,0.56831
1.70266,0.45734
1.32879,0.42467
0.8592,0.40961
0.82748,0.36521
1.23493,0.27289
1.08734,0.27689
1.15463,0.2441
1.06829,0.18381
1.03396,0.18295
1.05176,0.15889
1.03299,0.16403
0.98319,0.17979
1.05011,0.15159
1.07675,0.14143
1.03126,0.13882
1.01924,0.13318
1.02184,0.13653
0.98221,0.14103
0.99216,0.13132
1.00865,0.12106
1.02168,0.12826
1.03196,0.13698
1.0004,0.14596
0.97343,0.15959
1.06216,0.19025
1.17057,0.23031
1.212,0.2709
1.23022,0.31078
1.30517,0.34346
1.44133,0.374
1.555,0.41992
1.66454,0.52071
1.90789,0.56989
1.50084,0.51319
1.60989,0.48864
1.69455,0.53559
1.29727,0.48586
1.02654,0.42455
1.00991,0.3278
0.74375,0.29019
0.42819,0.28749
0.43552,0.27798
0.39363,0.27127
0.28858,0.34121
0.33455,0.43649
0.45403,0.52444
0.6002,0.60999
0.74265,0.6927
0.96701,0.77081
1.14024,0.83316
1.30007,0.87586
1.66891,0.91359
2.1339,0.94443
2.34107,0.96195
2.4266,0.90435
2.32564,0.77678
2.1658,0.6152
2.21982,0.42043
2.06889,0.17822
1.61531,0.2711
1.70738,0.47467
3.29174,0.33653
2.11138,0.5084
2.27723,0.47193
1.78259,0.44575
0.87119,0.40381
0.82255,0.3583
1.09211,0.29475
1.10097,0.25624
1.06366,0.22174
1.04274,0.18431
1.06072,0.16279
1.02951,0.15298
0.97698,0.14602
0.95579,0.13116
0.937,0.11974
0.97796,0.11339
0.96762,0.11001
0.95836,0.10473
0.96737,0.09974
0.96433,0.09893
0.98932,0.09978
1.00226,0.10018
0.97783,0.09998
0.99661,0.10326
1.03733,0.10918
1.0523,0.1183
1.03788,0.12144
1.05467,0.12259
1.06743,0.12094
1.03639,0.11693
1.02823,0.1102
1.0837,0.10844
1.0403,0.12217
1.0669,0.1078
1.1104,0.10346
1.0169,0.10555
0.95466,0.11621
0.9351,0.11812
0.92684,0.1145
0.92718,0.11196
0.93848,0.10644
0.94797,0.09601
0.94816,0.08088
0.93042,0.06586
0.92211,0.05537
0.93916,0.04867
0.95724,0.04732
0.95335,0.05205
0.95743,0.05942
0.97027,0.06879
0.97858,0.08545
0.98596,0.0965
1.00083,0.10399
0.99563,0.11233
0.9848,0.11842
0.99828,0.12629
0.9796,0.1426
1.00633,0.15921
1.01132,0.1735
0.97909,0.18909
0.94151,0.20254
0.92667,0.1998
0.91953,0.18027
0.94546,0.15494
0.96484,0.13697
0.98317,0.12793
0.97207,0.12788
0.98738,0.12622
1.0116,0.13258
1.00364,0.1173
1.02511,0.09807
1.01383,0.08642
1.01339,0.08196
1.03104,0.09116
1.01003,0.08793
1.02428,0.09022
1.05373,0.10738
1.04753,0.12983
1.01204,0.14053
0.99689,0.13917
1.05998,0.14665
1.05515,0.1523
1.01447,0.15511
1.05225,0.16113
1.05485,0.16358
1.02912,0.16209
1.00365,0.16455
0.93402,0.16592
0.87957,0.14844
0.86739,0.13174
0.83403,0.12116
0.83886,0.12077
0.98146,0.14319
1.04336,0.21981
1.34818,0.2155
1.19894,0.17533
1.28135,0.18556
1.3061,0.19128
1.10303,0.16973
1.10527,0.14288
1.08496,0.12678
1.05205,0.12786
1.0673,0.12407
1.04119,0.10347
1.04777,0.0979
1.03589,0.09877
0.99373,0.09345
0.96866,0.12044
0.99185,0.10476
0.99544,0.08478
1.01257,0.06923
0.99452,0.062
0.97997,0.06804
0.99069,0.06081
0.98712,0.05528
0.99291,0.04646
0.99216,0.03161
0.988,0.02453
0.99546,0.02286
1.00009,0.02191
1.01668,0.02113
1.02275,0.02218
1.01562,0.02305
1.00061,0.02106
0.96678,0.02485
0.9594,0.0447
0.97854,0.06069
0.97982,0.06087
0.98604,0.05712
0.99243,0.05525
1.00509,0.06272
0.99887,0.071
0.98897,0.06484
1.00855,0.05239
0.99293,0.05529
0.98965,0.06447
0.9996,0.07665
0.99599,0.09494
0.98754,0.11073
1.00636,0.1307
1.00027,0.16144
1.02114,0.18627
1.02184,0.20527
1.04483,0.20581
1.1394,0.21586
1.25124,0.24317
1.29317,0.26657
1.29498,0.26544
1.24598,0.25346
1.19059,0.25816
1.15084,0.26363
1.11179,0.23368
0.99902,0.19119
0.83782,0.11961
0.86265,0.07254
0.78699,0.11072
0.80435,0.17692
0.86115,0.24609
0.86998,0.31275
0.94722,0.37338
1.05285,0.42757
1.10804,0.47266
1.16982,0.50654
1.20121,0.53211
1.27019,0.54779
1.32368,0.55278
1.33358,0.5464
1.34711,0.53216
1.27928,0.50146
1.23898,0.43344
1.21436,0.34733
1.12864,0.24505
1.12393,0.13245
1.12241,0.06116
1.14415,0.15603
1.29383,0.23223
1.8834,0.16214
1.33776,0.18541
1.48935,0.23954
1.38973,0.25388
1.15853,0.25916
1.05711,0.26621
0.99453,0.27017
0.90458,0.21801
0.92441,0.19604
0.97893,0.18108
1.03508,0.16395
1.03057,0.16864
1.01611,0.1669
1.02334,0.13999
1.02353,0.10517
1.04245,0.0948
1.0132,0.08963
1.02643,0.091
0.99343,0.09879
0.99507,0.11368
0.99652,0.13037
0.99047,0.1431
0.9881,0.14997
1.01405,0.15268
1.00149,0.15355
0.99915,0.14627
1.02254,0.14174
1.02237,0.14243
1.05511,0.13736
1.05101,0.1363
1.05295,0.14432
1.06159,0.15187
1.07589,0.14878
1.07491,0.14817
1.02771,0.15509
1.01135,0.15167
1.00979,0.13906
1.02537,0.14021
1.06934,0.15571
1.08537,0.18157
1.08518,0.20844
1.11278,0.23203
1.28715,0.2514
1.21809,0.27001
1.20449,0.30035
1.2015,0.31351
1.22124,0.32738
1.31956,0.36902
1.24258,0.39513
1.34494,0.41123
1.40278,0.43071
1.22459,0.45705
0.94238,0.4591
0.9452,0.45598
0.84368,0.48304
0.58992,0.53035
0.45675,0.52607
0.54824,0.43116
0.52846,0.36283
0.45529,0.3893
0.62658,0.45162
0.71421,0.51573
0.80386,0.58176
0.98244,0.63834
1.05216,0.662
1.17674,0.66976
1.30546,0.68751
1.48313,0.71503
1.6638,0.73913
1.7798,0.74145
1.79506,0.7052
1.7652,0.63517
1.70458,0.54484
1.50978,0.44018
1.48147,0.30618
1.40715,0.13436
1.21201,0.05932
1.28818,0.23605
1.60321,0.23523
1.44161,0.19315
1.49555,0.2685
1.66975,0.3159
1.22188,0.25695
0.92654,0.22211
0.91018,0.21027
0.93316,0.18174
0.90857,0.15673
0.97394,0.16709
1.01291,0.13462
1.05176,0.11599
1.08283,0.09791
1.04247,0.07604
1.00417,0.06297
1.0468,0.05667
1.04983,0.06391
1.03033,0.07837
0.98424,0.08093
0.96538,0.07948
0.974,0.08447
0.96766,0.09291
0.97112,0.09705
0.98762,0.09684
0.99002,0.10155
0.98352,0.10414
1.00037,0.10325
1.01632,0.1027
1.02088,0.10487
1.00709,0.10913
1.01356,0.11051
1.00946,0.11285
0.99498,0.1203
0.99282,0.1234
1.01463,0.13062
1.05754,0.14185
1.07833,0.14983
1.09127,0.16518
1.09094,0.18333
1.09455,0.20522
1.13582,0.23412
1.16884,0.25855
1.18926,0.28316
1.16816,0.30669
1.20764,0.32701
1.35641,0.35271
1.37062,0.40895
1.30835,0.40698
1.3078,0.36788
1.30588,0.36393
1.35338,0.40247
1.4057,0.41967
1.26765,0.41582
1.14205,0.3909
1.04242,0.33188
1.00391,0.27536
0.94233,0.23501
0.83381,0.19886
0.76606,0.1765
0.73972,0.1922
0.67361,0.22607
0.59993,0.26325
0.61397,0.29993
0.5885,0.32564
0.60788,0.34652
0.59758,0.36394
0.67263,0.37732
0.80432,0.38344
0.92028,0.37429
1.00984,0.34801
1.02311,0.31358
1.73629,0.30039
1.15452,0.11653
1.20838,0.13325
1.21121,0.14506
1.16536,0.17792
1.0871,0.2119
1.05655,0.2393
0.97072,0.24894
0.96898,0.25077
1.01554,0.25141
1.0816,0.25997
1.15286,0.27171
1.1526,0.27654
1.09151,0.27093
1.01034,0.25077
0.85808,0.24558
0.67096,0.26124
0.5556,0.2442
0.55942,0.23025
0.54197,0.22249
0.56753,0.2312
0.65949,0.26422
0.76983,0.30087
0.89887,0.34371
1.04134,0.3876
1.08146,0.42986
1.0994,0.46921
1.15845,0.49535
1.20184,0.49332
1.18949,0.47723
1.1855,0.44663
1.18712,0.40456
1.21088,0.36168
1.20286,0.33063
1.17268,0.31427
1.17078,0.30963
1.18571,0.29898
1.16592,0.28081
1.11166,0.26447
1.01294,0.25218
0.94058,0.24885
1.00507,0.25222
1.12351,0.25632
1.10494,0.26736
1.10108,0.28233
1.09729,0.28189
1.07461,0.28018
1.11009,0.30028
1.11926,0.33364
1.10942,0.39813
1.09804,0.46685
